month_year,Lat,Lon,cv_y,mean_y,median_y,std_y,value_y
Dec 2024,-26.623,-27.623,0.051476065,27.199951,27.199951,1.4001465,poc
Dec 2024,-26.354,-27.354,0.0,28.399902,28.399902,0.0,poc
Dec 2024,-26.239,-27.255,0.048315626,30.666666,31.399902,1.4816792,poc
Dec 2024,-26.083,-27.107,0.0,28.0,28.0,0.0,poc
Dec 2024,-25.802,-26.822,0.0035370442,28.299805,28.299805,0.100097656,poc
Dec 2024,-25.684,-26.716,0.05698797,26.899902,26.800049,1.5329709,poc
Dec 2024,-25.541,-26.579,0.095298834,27.479883,27.399902,2.6188009,poc
Dec 2024,-25.427,-26.464,0.08642767,27.349854,27.099854,2.3637843,poc
Dec 2024,-25.378,-26.389,0.0733006,27.64978,27.599854,2.0267456,poc
Dec 2024,-25.26,-26.27,0.105912976,28.114258,28.399902,2.9776647,poc
Dec 2024,-25.128,-26.143,0.09576287,27.857073,27.0,2.6676733,poc
Dec 2024,-25.005,-26.007,0.1010547,26.099936,26.899902,2.637521,poc
Dec 2024,-24.906,-25.903,0.03778136,28.299887,28.199951,1.0692083,poc
Dec 2024,-24.814,-25.821,0.117160395,26.457031,26.399902,3.0997162,poc
Dec 2024,-24.584,-25.598,0.0,21.399902,21.399902,0.0,poc
Dec 2024,-24.462,-25.463,0.1646632,24.899902,24.899902,4.1000977,poc
Dec 2024,-24.332,-25.334,0.14619315,26.25,26.100098,3.83757,poc
Dec 2024,-24.199,-25.191,0.07488788,22.699951,22.699951,1.6999512,poc
Dec 2024,-24.068,-25.064,0.009521595,20.999756,20.999756,0.19995117,poc
Dec 2024,-24.0,-25.0,0.10309554,23.799927,23.399902,2.4536662,poc
Dec 2024,-23.978,-25.0,0.10309554,23.799927,23.399902,2.4536662,poc
Dec 2024,-23.791,-25.003,0.102148384,27.233154,27.199707,2.7818227,poc
Dec 2024,-23.625,-25.006,0.12710877,26.866617,27.0,3.4149826,poc
Dec 2024,-23.496,-25.009,0.06406218,27.833252,28.399902,1.7830586,poc
Dec 2024,-23.338,-25.013,0.10352306,27.033203,26.5,2.79856,poc
Dec 2024,-23.148,-25.016,0.117913954,24.299927,23.600098,2.8653004,poc
Dec 2024,-22.956,-25.017,0.09120968,23.83317,23.899902,2.1738157,poc
Dec 2024,-22.807,-25.123,0.073582195,26.72002,26.600098,1.9661177,poc
Dec 2024,-22.584,-25.026,0.11791296,22.899902,22.899902,2.7001953,poc
Dec 2024,-22.41,-25.129,0.047652178,27.19987,27.799805,1.296133,poc
Dec 2024,-22.231,-25.032,0.12035731,21.933268,21.399902,2.6398292,poc
Dec 2024,-22.086,-25.118,0.11653028,23.92002,22.600098,2.7874064,poc
Dec 2024,-21.938,-25.036,0.09062515,24.099854,24.399902,2.184053,poc
Dec 2024,-21.737,-25.044,0.11602835,24.599854,24.399902,2.8542805,poc
Dec 2024,-21.609,-25.048,0.12144451,23.799944,23.600098,2.8903725,poc
Dec 2024,-21.49,-25.046,0.08898651,24.256975,24.399902,2.1585436,poc
Dec 2024,-21.131,-25.051,0.11426738,24.874939,24.399902,2.842394,poc
Dec 2024,-20.97,-25.058,0.11455312,24.674866,24.999756,2.826583,poc
Dec 2024,-20.792,-25.055,0.09601619,23.879786,24.199707,2.292846,poc
Dec 2024,-20.617,-25.061,0.058085117,26.279882,25.199707,1.5264701,poc
Dec 2024,-20.433,-25.064,0.13977227,24.249878,23.599854,3.3894603,poc
Dec 2024,-20.38,-25.059,0.105141416,25.079884,24.199707,2.6369345,poc
Dec 2024,-20.373,-25.066,0.105141416,25.079884,24.199707,2.6369345,poc
Dec 2024,-20.152,-25.069,0.10802949,25.319824,25.199707,2.7352877,poc
Dec 2024,-19.975,-25.073,0.0793884,23.440039,24.600098,1.8608671,poc
Dec 2024,-19.81,-25.075,0.14380518,24.75996,23.799805,3.5606103,poc
Dec 2024,-19.643,-25.078,0.14517154,23.649902,23.999756,3.4332929,poc
Dec 2024,-19.473,-25.083,0.07263038,22.199951,22.599854,1.612391,poc
Dec 2024,-19.341,-25.084,0.07550526,21.599976,22.0,1.6309117,poc
Dec 2024,-19.152,-25.085,0.07784666,22.866617,22.699951,1.7800897,poc
Dec 2024,-18.951,-25.084,0.059038807,22.12002,21.600098,1.3059396,poc
Dec 2024,-18.798,-25.084,0.059079666,22.19983,21.599854,1.3115585,poc
Dec 2024,-18.613,-25.085,0.020001104,21.599771,21.399902,0.43201926,poc
Dec 2024,-18.578,-25.086,0.17509912,24.900024,22.800049,4.3599725,poc
Dec 2024,-18.573,-25.085,0.17509912,24.900024,22.800049,4.3599725,poc
Dec 2024,-18.5585,-25.089,0.17509912,24.900024,22.800049,4.3599725,poc
Dec 2024,-18.553,-25.09,0.17509912,24.900024,22.800049,4.3599725,poc
Dec 2024,-18.551,-25.09,0.17509912,24.900024,22.800049,4.3599725,poc
Dec 2024,-18.547,-25.08,0.17509912,24.900024,22.800049,4.3599725,poc
Dec 2024,-18.544,-25.08,0.17509912,24.900024,22.800049,4.3599725,poc
Dec 2024,-18.539,-25.092,0.17509912,24.900024,22.800049,4.3599725,poc
Dec 2024,-18.436,-25.089,0.089042254,23.35996,23.600098,2.0800235,poc
Dec 2024,-18.339,-25.087,0.07526758,22.266602,22.799805,1.6759533,poc
Dec 2024,-18.279,-25.091,0.094772466,22.399902,23.799805,2.122894,poc
Dec 2024,-18.129,-25.086,0.06082101,21.533203,21.399902,1.3096712,poc
Dec 2024,-17.988,-25.056,0.13655771,22.699951,22.699951,3.0998535,poc
Dec 2024,-17.955,-25.083,0.13655771,22.699951,22.699951,3.0998535,poc
Dec 2024,-17.816,-25.078,0.0,20.199707,20.199707,0.0,poc
Dec 2024,-17.639,-25.072,0.0,20.0,20.0,0.0,poc
Dec 2024,-17.471,-25.069,0.0,22.399902,22.399902,0.0,poc
Dec 2024,-17.322,-25.066,0.0,19.799805,19.799805,0.0,poc
Dec 2024,-17.143,-25.06,0.0,20.399902,20.399902,0.0,poc
Dec 2024,-16.826,-25.052,0.18474248,23.999878,23.099854,4.433797,poc
Dec 2024,-16.655,-25.047,0.15652598,23.0,23.0,3.6000977,poc
Dec 2024,-16.502,-25.043,0.20599477,26.699707,26.699707,5.5,poc
Dec 2024,-16.36,-25.042,0.062771596,25.666666,26.600098,1.6111375,poc
Dec 2024,-16.197,-25.031,0.11606014,24.866537,26.600098,2.8860137,poc
Dec 2024,-16.032,-25.024,0.08695652,23.0,23.0,2.0,poc
Dec 2024,-15.913,-25.023,0.0,27.0,27.0,0.0,poc
Dec 2024,-15.716,-25.014,0.071428575,28.0,28.0,2.0,poc
Dec 2024,-15.564,-25.003,0.099724725,26.566406,27.199707,2.6493275,poc
Dec 2024,-15.422,-25.997,0.09339074,24.299927,23.799805,2.2693882,poc
Dec 2024,-15.279,-25.003,0.12233856,23.599903,22.399902,2.8871782,poc
Dec 2024,-15.065,-24.997,0.075464964,21.199951,21.199951,1.5998535,poc
Dec 2024,-14.878,-24.989,0.1189564,25.19987,26.799805,2.9976857,poc
Dec 2024,-14.779,-24.986,0.08856695,25.95996,24.399902,2.2991946,poc
Dec 2024,-14.75,-24.989,0.08856695,25.95996,24.399902,2.2991946,poc
Dec 2024,-14.541,-24.984,0.12238071,25.639843,27.0,3.1378222,poc
Dec 2024,-14.339,-24.979,0.066254616,21.533365,22.0,1.4266849,poc
Dec 2024,-14.145,-24.977,0.108442,24.899902,24.899902,2.7001953,poc
Dec 2024,-13.783,-24.967,0.14031176,26.800049,27.800049,3.760362,poc
Dec 2024,-13.603,-24.964,0.11594072,27.599936,28.099854,3.1999564,poc
Dec 2024,-13.414,-24.96,0.101245455,25.69983,27.099854,2.601991,poc
Dec 2024,-13.218,-24.955,0.13000807,26.400024,27.300049,3.4322162,poc
Dec 2024,-13.026,-24.95,0.097028226,25.359863,26.799805,2.4606225,poc
Dec 2024,-12.823,-24.958,0.13192853,26.26644,28.199707,3.465293,poc
Dec 2024,-12.491,-24.98,0.10239413,27.099915,27.499756,2.774872,poc
Dec 2024,-12.304,-24.94,0.08712009,26.977757,27.0,2.3503046,poc
Dec 2024,-12.177,-24.97,0.048280176,28.399902,27.899902,1.3711523,poc
Dec 2024,-12.102,-24.928,0.048280176,28.399902,27.899902,1.3711523,poc
Dec 2024,-12.083,-24.93,0.05065331,27.599888,26.799805,1.3980256,poc
Dec 2024,-12.028,-24.932,0.05065331,27.599888,26.799805,1.3980256,poc
Dec 2024,-11.877,-24.933,0.05960961,28.033121,27.999756,1.6710434,poc
Dec 2024,-11.691,-24.934,0.06527639,26.799927,26.399902,1.7494025,poc
Dec 2024,-11.537,-24.936,0.078781314,28.899902,29.099854,2.2767723,poc
Dec 2024,-11.355,-24.933,0.050205152,27.599854,27.5,1.3856548,poc
Dec 2024,-11.262,-24.939,0.05398852,27.69987,27.399902,1.4954749,poc
Dec 2024,-11.223,-24.938,0.05398852,27.69987,27.399902,1.4954749,poc
Dec 2024,-10.996,-24.938,0.1153574,27.639843,26.499756,3.1884604,poc
Dec 2024,-10.813,-24.939,0.088842444,26.57489,26.599854,2.3609781,poc
Dec 2024,-10.653,-24.943,0.13681369,26.724976,27.5,3.6563423,poc
Dec 2024,-10.487,-24.942,0.12903473,25.19987,24.799805,3.2516582,poc
Dec 2024,-10.323,-24.942,0.15681988,26.119923,25.799805,4.096123,poc
Dec 2024,-10.143,-24.944,0.08687164,25.51416,25.399902,2.216457,poc
Dec 2024,-9.974,-24.945,0.12587124,26.799927,26.5,3.3733401,poc
Dec 2024,-9.765,-24.947,0.08778974,25.799866,25.999756,2.2649634,poc
Dec 2024,-9.582,-24.948,0.07985095,25.749878,26.0,2.056152,poc
Dec 2024,-9.397,-24.949,0.10250041,27.314175,26.399902,2.799714,poc
Dec 2024,-9.257,-24.952,0.07146495,27.839941,28.399902,1.98958,poc
Dec 2024,-9.077,-24.952,0.06940937,27.266602,28.399902,1.8925577,poc
Dec 2024,-8.907,-24.946,0.12885365,27.499918,27.800049,3.5434647,poc
Dec 2024,-8.763,-24.948,0.09967433,27.474854,27.599854,2.7385375,poc
Dec 2024,-8.665,-24.954,0.085283585,28.224854,28.499756,2.4071167,poc
Dec 2024,-8.446,-24.956,0.086457156,26.299902,26.399902,2.2738147,poc
Dec 2024,-8.329,-24.956,0.10491101,26.111002,27.0,2.7393315,poc
Dec 2024,-8.137,-24.957,0.103577614,27.285574,29.0,2.8261747,poc
Dec 2024,-7.968,-24.959,0.114115074,27.47998,29.399902,3.13588,poc
Dec 2024,-7.801,-24.959,0.124764256,26.639843,24.199707,3.3237002,poc
Dec 2024,-7.598,-24.958,0.0798943,26.52002,26.600098,2.1187983,poc
Dec 2024,-7.549,-24.959,0.0798943,26.52002,26.600098,2.1187983,poc
Dec 2024,-7.5,-24.96,0.14644426,30.899902,29.599854,4.5251136,poc
Dec 2024,-7.296,-24.962,0.11046544,27.866617,28.5,3.078298,poc
Dec 2024,-7.12,-24.962,0.12959982,27.199951,27.899902,3.525109,poc
Dec 2024,-6.941,-24.964,0.11050609,28.049927,29.399902,3.0996876,poc
Dec 2024,-6.762,-24.966,0.112634875,29.099854,28.699951,3.2776585,poc
Dec 2024,-6.579,-24.968,0.14675911,29.300049,29.300049,4.300049,poc
Dec 2024,-6.405,-24.969,0.068174675,26.399902,26.399902,1.7998047,poc
Dec 2024,-6.221,-24.967,0.14064284,33.1333,32.799805,4.659961,poc
Dec 2024,-6.044,-24.968,0.114000924,29.75996,28.0,3.392663,poc
Dec 2024,-5.86,-24.969,0.1306852,31.650024,30.100098,4.1361895,poc
Dec 2024,-5.141,-24.971,0.08021411,37.399902,37.399902,3.0,poc
Dec 2024,-4.985,-24.973,0.11977205,35.899902,35.899902,4.2998047,poc
Dec 2024,-4.865,-24.977,0.0,34.199707,34.199707,0.0,poc
Dec 2024,-4.487,-24.98,0.0,40.600098,40.600098,0.0,poc
Dec 2024,-4.149,-24.982,0.098240584,39.69995,39.69995,3.9001465,poc
Dec 2024,-3.963,-24.983,0.13452886,44.600098,44.600098,6.0,poc
Dec 2024,-3.781,-24.98,0.0830239,44.94983,45.599854,3.73191,poc
Dec 2024,-3.689,-24.98,0.07798527,43.599854,43.599854,3.4001465,poc
Dec 2024,-3.653,-24.986,0.07798527,43.599854,43.599854,3.4001465,poc
Dec 2024,-3.453,-24.986,0.10071301,39.75,40.30005,4.003342,poc
Dec 2024,-3.271,-24.982,0.080336794,36.099854,36.099854,2.9001465,poc
Dec 2024,-3.07,-24.985,0.09513752,38.79997,41.0,3.6913328,poc
Dec 2024,-2.889,-24.986,0.0717116,39.06657,39.600098,2.8015263,poc
Dec 2024,-2.71,-24.986,0.045680434,39.399902,39.399902,1.7998047,poc
Dec 2024,-2.528,-24.987,0.06878601,37.799805,37.799805,2.6000977,poc
Dec 2024,-2.331,-24.988,0.077493645,40.33317,39.799805,3.1255646,poc
Dec 2024,-2.173,-24.989,0.012987013,38.5,38.5,0.5,poc
Dec 2024,-1.972,-24.99,0.054437064,42.233234,42.399902,2.2990532,poc
Dec 2024,-1.832,-24.99,0.042188592,40.999805,41.199707,1.729724,poc
Dec 2024,-1.663,-24.992,0.034263514,40.533203,40.600098,1.38881,poc
Dec 2024,-1.461,-24.99,0.0,48.799805,48.799805,0.0,poc
Dec 2024,-1.293,-24.983,0.15651579,48.599854,49.899902,7.6066446,poc
Dec 2024,-1.15,-24.982,0.09441063,51.899902,51.899902,4.8999023,poc
Dec 2024,-1.074,-24.995,0.07825791,54.466633,56.199707,4.262445,poc
Dec 2024,-0.872,-24.996,0.07339467,53.399902,53.600098,3.9192684,poc
Dec 2024,-0.711,-24.996,0.33418658,78.3999,78.3999,26.200195,poc
Dec 2024,-0.557,-24.997,0.4030008,74.3999,58.19995,29.983221,poc
Dec 2024,-0.406,-24.998,0.38774186,79.650024,63.600098,30.883648,poc
Dec 2024,-0.21,-24.998,0.29050815,75.54993,66.09985,21.94787,poc
Dec 2024,-0.067,-24.995,0.21482812,77.2666,86.19971,16.59904,poc
Dec 2024,0.002,-24.993,0.2338061,71.02853,67.6001,16.606903,poc
Dec 2024,3.507,-25.769,0.0,36.600098,36.600098,0.0,poc
Dec 2024,3.594,-25.788,0.0,36.600098,36.600098,0.0,poc
Dec 2024,4.028,-25.883,0.13868544,41.099854,41.099854,5.699951,poc
Dec 2024,4.224,-25.926,0.0,45.0,45.0,0.0,poc
Dec 2024,4.73,-26.039,0.18359679,51.19995,51.19995,9.4001465,poc
Dec 2024,4.892,-26.073,0.1267261,51.399902,55.600098,6.5137095,poc
Dec 2024,5.07,-26.113,0.021200605,56.599854,56.599854,1.1999512,poc
Dec 2024,8.734,-26.936,0.0,56.600098,56.600098,0.0,poc
Dec 2024,9.209,-27.039,0.0,49.199707,49.199707,0.0,poc
Dec 2024,9.239,-27.047,0.0,49.199707,49.199707,0.0,poc
Dec 2024,9.396,-27.09,0.11257973,60.399902,60.399902,6.7998047,poc
Dec 2024,9.595,-27.146,0.0,62.399902,62.399902,0.0,poc
Dec 2024,12.169,-27.888,0.035645578,53.299805,53.299805,1.8999023,poc
Dec 2024,12.546,-27.983,0.051775176,55.79997,56.399902,2.889053,poc
Dec 2024,12.717,-28.026,0.02116959,54.0,54.600098,1.1431578,poc
Dec 2024,12.909,-28.074,0.0,53.600098,53.600098,0.0,poc
Dec 2024,13.099,-28.118,0.0,52.399902,52.399902,0.0,poc
Dec 2024,13.249,-28.16,0.0,54.199707,54.199707,0.0,poc
Dec 2024,13.373,-28.192,0.0,49.399902,49.399902,0.0,poc
Dec 2024,13.664,-28.255,0.031108312,54.249878,54.099854,1.6876222,poc
Dec 2024,13.812,-28.294,0.038325068,53.28008,53.600098,2.0419626,poc
Dec 2024,13.937,-28.32,0.07221507,52.39978,54.199707,3.7840538,poc
Dec 2024,14.114,-28.378,0.018787144,47.899902,47.899902,0.89990234,poc
Dec 2024,14.274,-28.418,0.056079168,51.0,51.69995,2.8600376,poc
Dec 2024,14.473,-28.468,0.056915056,50.15996,50.799805,2.854857,poc
Dec 2024,14.666,-28.517,0.027375305,50.44983,50.599854,1.3810794,poc
Dec 2024,14.85,-28.557,0.02330799,50.39978,50.499756,1.1747175,poc
Dec 2024,15.033,-28.599,0.07402775,46.71992,47.799805,3.4585705,poc
Dec 2024,15.076,-28.613,0.046014387,47.149902,47.799805,2.1695738,poc
Dec 2024,15.086,-28.626,0.046014387,47.149902,47.799805,2.1695738,poc
Dec 2024,15.314,-28.683,0.05958243,48.549805,49.099854,2.8927155,poc
Dec 2024,15.509,-28.731,0.07080868,48.639942,50.600098,3.4441302,poc
Dec 2024,15.705,-28.781,0.09456652,49.69995,49.69995,4.699951,poc
Dec 2024,15.905,-28.834,0.03139352,44.599854,44.599854,1.4001465,poc
Dec 2024,16.064,-28.873,0.0,46.399902,46.399902,0.0,poc
Dec 2024,16.236,-28.916,0.0,45.600098,45.600098,0.0,poc
Dec 2024,16.455,-28.944,0.03067809,45.2666,44.600098,1.3886929,poc
Dec 2024,16.62,-28.965,0.036038313,44.399902,44.399902,1.6000977,poc
Dec 2024,16.84,-28.989,0.0,45.799805,45.799805,0.0,poc
Dec 2024,17.034,-28.992,0.022124037,45.199707,45.199707,1.0,poc
Dec 2024,17.18,-28.995,0.10066249,48.1333,50.399902,4.845218,poc
Dec 2024,17.377,-28.997,0.036311187,45.93327,46.799805,1.6678915,poc
Dec 2024,17.586,-28.987,0.16497746,48.399902,46.0,7.984893,poc
Dec 2024,17.742,-28.93,0.020597443,46.249878,46.5,0.9526292,poc
Dec 2024,17.844,-28.926,0.02387009,47.399902,47.399902,1.1314399,poc
Dec 2024,18.134,-28.901,0.0467911,49.19995,48.5,2.3021197,poc
Dec 2024,18.456,-28.876,0.025103556,47.80005,47.80005,1.1999512,poc
Dec 2024,18.484,-28.873,0.025103556,47.80005,47.80005,1.1999512,poc
Dec 2024,18.658,-28.855,0.03164829,45.89978,45.199707,1.4526495,poc
Dec 2024,18.873,-28.832,0.055036232,44.93327,43.600098,2.4729578,poc
Dec 2024,18.998,-28.818,0.03025887,44.93327,44.399902,1.35963,poc
Dec 2024,19.078,-28.817,0.024284821,45.299805,45.299805,1.1000977,poc
Dec 2024,19.087,-28.817,0.024284821,45.299805,45.299805,1.1000977,poc
Dec 2024,19.277,-28.745,0.04824455,46.749878,46.69995,2.255427,poc
Dec 2024,19.438,-28.664,0.09278399,43.26652,44.19995,4.0144405,poc
Dec 2024,19.618,-28.581,0.112944424,41.371304,39.799805,4.672658,poc
Dec 2024,19.797,-28.503,0.09280789,43.428364,43.399902,4.0304947,poc
Dec 2024,19.957,-28.43,0.104139745,41.433186,41.799805,4.3148413,poc
Dec 2024,20.106,-28.359,0.048638284,44.0,44.30005,2.1400845,poc
Dec 2024,20.286,-28.28,0.0800028,44.26652,46.099854,3.5414455,poc
Dec 2024,20.447,-28.206,0.0770654,44.666504,47.0,3.442242,poc
Dec 2024,20.619,-28.128,0.097012304,43.75996,43.199707,4.2452545,poc
Dec 2024,20.82,-28.033,0.071335256,43.233234,43.0,3.084054,poc
Dec 2024,20.936,-27.983,0.05215253,45.466553,45.799805,2.3711958,poc
Dec 2024,21.12,-27.894,0.040733576,45.44995,45.799805,1.851339,poc
Dec 2024,21.274,-27.816,0.04318215,46.19983,46.099854,1.995008,poc
Dec 2024,21.446,-27.74,0.059228294,42.79997,43.0,2.534969,poc
Dec 2024,21.549,-27.703,0.011494253,43.5,43.5,0.5,poc
Dec 2024,21.711,-27.626,0.045567114,41.69995,41.69995,1.9001465,poc
Dec 2024,21.878,-27.551,0.07417482,46.666504,46.0,3.4614797,poc
Dec 2024,22.043,-27.474,0.0,47.799805,47.799805,0.0,poc
Dec 2024,22.214,-27.394,0.13351364,43.67998,47.0,5.8318734,poc
Dec 2024,22.542,-27.229,0.18004681,44.44995,44.30005,8.003072,poc
Dec 2024,22.6,-27.213,0.13002828,42.899822,42.19995,5.57819,poc
Dec 2024,22.628,-27.202,0.13002828,42.899822,42.19995,5.57819,poc
Dec 2024,22.846,-27.104,0.040033795,40.94995,40.80005,1.639382,poc
Dec 2024,23.004,-27.029,0.061808918,40.639942,41.0,2.511911,poc
Dec 2024,23.183,-26.946,0.05651156,39.319923,40.0,2.2220302,poc
Dec 2024,23.345,-26.869,0.06435901,40.399902,40.399902,2.6000977,poc
Dec 2024,23.502,-26.792,0.031127546,38.666504,39.199707,1.2035934,poc
Dec 2024,23.659,-26.723,0.027624533,36.199707,36.199707,1.0,poc
Dec 2024,23.858,-26.637,0.123965,38.399902,38.0,4.760244,poc
Dec 2024,24.016,-26.556,0.121950276,38.759865,40.0,4.726776,poc
Dec 2024,24.19,-26.474,0.012052623,33.19995,33.19995,0.40014648,poc
Dec 2024,24.406,-26.373,0.05356902,34.666504,34.0,1.8570507,poc
Dec 2024,24.518,-26.321,0.11320007,38.25,36.5,4.3299026,poc
Dec 2024,24.703,-26.234,0.106935546,38.919823,37.600098,4.1619124,poc
Dec 2024,24.91,-26.117,0.08970344,36.599976,35.100098,3.2831438,poc
Dec 2024,25.059,-26.055,0.11131692,38.4,37.600098,4.27457,poc
Dec 2024,25.179,-26.006,0.106579155,36.879982,35.0,3.9306374,poc
Dec 2024,25.289,-25.954,0.048394397,39.759865,38.399902,1.9241546,poc
Dec 2024,25.347,-25.933,0.052585244,39.799805,40.899902,2.0928824,poc
Dec 2024,25.56,-25.831,0.28064182,36.999878,34.099854,10.383714,poc
Dec 2024,25.736,-25.742,0.30407372,42.159863,36.199707,12.819706,poc
Dec 2024,25.938,-25.649,0.14287284,39.533203,36.799805,5.648221,poc
Dec 2024,26.061,-25.592,0.04037903,42.099854,42.099854,1.6999512,poc
Dec 2024,26.204,-25.521,0.0,36.399902,36.399902,0.0,poc
Dec 2024,26.22,-25.512,0.0,36.399902,36.399902,0.0,poc
Dec 2024,26.441,-25.408,0.12317412,39.433186,38.5,4.857148,poc
Dec 2024,26.636,-25.318,0.16779944,38.92002,36.600098,6.530758,poc
Dec 2024,26.808,-25.24,0.15716247,39.0,39.399902,6.1293364,poc
Dec 2024,26.976,-25.154,0.120392755,36.199917,37.600098,4.3582077,poc
Dec 2024,27.118,-25.082,0.06274249,36.399902,36.600098,2.2838204,poc
Dec 2024,27.315,-24.989,0.050772987,39.54269,39.0,2.0077004,poc
Dec 2024,27.48,-24.909,0.05999743,38.644424,38.0,2.318566,poc
Dec 2024,27.657,-24.825,0.071305715,37.52484,38.199707,2.6757357,poc
Dec 2024,27.804,-24.753,0.046906896,38.999836,39.499756,1.8293612,poc
Dec 2024,27.974,-24.666,0.059126813,39.47988,40.0,2.3343196,poc
Dec 2024,28.111,-24.596,0.089523524,39.114117,40.199707,3.5016336,poc
Dec 2024,28.241,-24.538,0.09704112,36.849854,37.19995,3.575951,poc
Dec 2024,28.423,-24.448,0.110011294,33.533203,34.0,3.6890311,poc
Dec 2024,28.586,-24.368,0.16755828,36.159863,35.799805,6.0588846,poc
Dec 2024,28.609,-24.361,0.085885145,37.47988,38.600098,3.218965,poc
Dec 2024,28.71,-24.312,0.15633349,38.533367,39.30005,6.024056,poc
Dec 2024,28.86,-24.239,0.07427004,34.333332,34.600098,2.549938,poc
Dec 2024,29.043,-24.15,0.070087165,36.966553,37.899902,2.5908809,poc
Dec 2024,29.215,-24.066,0.08399462,38.966553,38.69995,3.2729807,poc
Dec 2024,29.389,-23.981,0.05810098,35.279884,36.0,2.0497959,poc
Dec 2024,29.488,-23.932,0.062389344,35.48556,35.799805,2.2139208,poc
Dec 2024,29.521,-23.916,0.06268029,36.166584,36.5,2.266932,poc
Dec 2024,29.731,-23.811,0.019489348,36.999878,36.999756,0.7211035,poc
Dec 2024,29.916,-23.72,0.062849425,35.466633,35.0,2.2290576,poc
Dec 2024,30.068,-23.647,0.01985773,38.866535,39.199707,0.7718012,poc
Dec 2024,30.27,-23.545,0.063355945,37.733234,38.199707,2.3906248,poc
Dec 2024,30.448,-23.457,0.013787611,38.06657,37.799805,0.5248471,poc
Dec 2024,30.62,-23.372,0.080208875,40.399902,38.69995,3.2404306,poc
Dec 2024,30.806,-23.279,0.06391815,39.849854,39.899902,2.547129,poc
Dec 2024,30.991,-23.187,0.04594327,39.839844,40.399902,1.8303727,poc
Dec 2024,31.16,-23.102,0.06436512,42.999878,42.399902,2.767692,poc
Dec 2024,31.322,-23.023,0.092446186,42.19995,41.899902,3.9012244,poc
Dec 2024,31.487,-22.947,0.08746522,42.95996,45.0,3.7575026,poc
Dec 2024,31.631,-22.856,0.111152254,48.866535,46.399902,5.4316254,poc
Dec 2024,31.825,-22.741,0.0,41.799805,41.799805,0.0,poc
Dec 2024,31.857,-22.71,0.0,41.799805,41.799805,0.0,poc
Dec 2024,32.043,-22.657,0.088979006,41.91992,41.0,3.729993,poc
Dec 2024,32.2,-22.575,0.042926926,41.849854,41.099854,1.7964855,poc
Dec 2024,32.387,-22.48,0.07152873,41.76668,41.5,2.9875178,poc
Dec 2024,32.524,-22.41,0.10089111,45.93327,47.0,4.6342587,poc
Dec 2024,32.656,-22.343,0.028573966,38.5,38.5,1.1000977,poc
Dec 2024,32.829,-22.256,0.11245739,43.133137,41.199707,4.85064,poc
Dec 2024,32.981,-22.169,0.07096911,41.79997,42.399902,2.9665067,poc
Dec 2024,33.047,-22.137,0.067744106,40.719826,40.199707,2.7585282,poc
Dec 2024,33.068,-22.134,0.067744106,40.719826,40.199707,2.7585282,poc
Dec 2024,33.245,-21.045,0.13891624,39.049927,38.69995,5.424669,poc
Dec 2024,33.41,-21.957,0.084205024,37.0,36.600098,3.1155858,poc
Dec 2024,33.573,-21.876,0.11677558,41.8667,44.600098,4.889008,poc
Dec 2024,33.691,-21.816,0.062465005,42.79997,43.600098,2.6735003,poc
Dec 2024,33.872,-21.012,0.16023718,40.69983,41.999756,6.5216255,poc
Dec 2024,34.046,-21.63,0.060934607,42.69983,42.599854,2.6018972,poc
Dec 2024,34.2,-21.551,0.09954559,43.19995,42.30005,4.3003645,poc
Dec 2024,34.368,-21.458,0.08327068,41.639942,41.399902,3.4673862,poc
Dec 2024,34.536,-21.366,0.050379444,45.6333,46.399902,2.2989802,poc
Dec 2024,34.71,-21.28,0.051539138,44.94983,45.199707,2.3166754,poc
Dec 2024,34.85,-21.202,0.085467756,44.349976,44.099854,3.790493,poc
Dec 2024,35.005,-21.116,0.02869862,45.30005,45.30005,1.3000488,poc
Dec 2024,35.158,-21.021,0.051510517,44.92002,44.600098,2.3138535,poc
Dec 2024,35.283,-20.923,0.055442266,42.249878,41.19995,2.342429,poc
Dec 2024,35.344,-20.891,0.07489641,42.299885,42.399902,3.1681094,poc
Dec 2024,35.563,-20.736,0.070414804,43.533203,42.799805,3.065382,poc
Dec 2024,35.871,-20.348,0.043481663,43.69995,43.69995,1.9001465,poc
Dec 2024,35.973,-20.444,0.0,47.799805,47.799805,0.0,poc
Dec 2024,36.041,-20.398,0.11217676,41.899902,41.899902,4.7001953,poc
Dec 2024,36.246,-20.251,0.025629463,44.599934,45.199707,1.1430724,poc
Dec 2024,36.315,-20.199,0.039393008,45.47988,46.399902,1.7915893,poc
Dec 2024,36.414,-20.122,0.03978325,43.899902,44.30005,1.7464808,poc
Dec 2024,36.414,-20.121,0.03978325,43.899902,44.30005,1.7464808,poc
Dec 2024,36.592,-20.001,0.035892002,43.399902,43.199707,1.5577093,poc
Dec 2024,36.737,-19.897,0.087201126,44.900066,42.80005,3.9153364,poc
Dec 2024,36.914,-19.771,0.10172329,48.679787,50.199707,4.951868,poc
Dec 2024,37.064,-19.661,0.070574164,49.749756,50.199707,3.5110476,poc
Dec 2024,37.096,-18.913,0.03880345,47.799805,48.799805,1.8547974,poc
Dec 2024,37.207,-19.559,0.14269567,47.93327,43.399902,6.8398695,poc
